"entity_id"	"tweet_id"	"topic"
"RL2013D01E019"	"218907243746312192"	"other topics"
"RL2013D01E019"	"218943931285647360"	"Questions about a product"
"RL2013D01E019"	"219118301106802689"	"Subaru participation in races"
"RL2013D01E019"	"219132192641654784"	"Pictures posted in social networks"
"RL2013D01E019"	"219200966002606080"	"other topics"
"RL2013D01E019"	"219240820899983361"	"Partnership with Toyota"
"RL2013D01E019"	"219265760269320192"	"other topics"
"RL2013D01E019"	"219293979508871171"	"Buying/Selling"
"RL2013D01E019"	"219420102238539776"	"Guides/manuals"
"RL2013D01E019"	"219445263876628480"	"Buying/Selling"
"RL2013D01E019"	"219487718642692098"	"Videos uploaded"
"RL2013D01E019"	"219538947867557888"	"Wish list"
"RL2013D01E019"	"219539241435275265"	"other topics"
"RL2013D01E019"	"219548951265804288"	"Subaru participation in races"
"RL2013D01E019"	"219559512540061696"	"Wish list"
"RL2013D01E019"	"219587090072084481"	"Wish list"
"RL2013D01E019"	"219602104724107264"	"Comparison with a different brand"
"RL2013D01E019"	"219867118575960064"	"Buying/Selling"
"RL2013D01E019"	"219918033228017664"	"Comparison with a different brand"
"RL2013D01E019"	"219971573854126082"	"Stolen car"
"RL2013D01E019"	"220007288595955713"	"Sponsorship of sports event"
"RL2013D01E019"	"220066801025953792"	"Subaru participation in races"
"RL2013D01E019"	"220106680472580096"	"other topics"
"RL2013D01E019"	"220112938348974080"	"Tools/complements for cars"
"RL2013D01E019"	"220137147875868674"	"other topics"
"RL2013D01E019"	"220149818851463168"	"Wish list"
"RL2013D01E019"	"220198544110403585"	"Wish list"
"RL2013D01E019"	"220230827655692289"	"other topics"
"RL2013D01E019"	"220233847554572289"	"other topics"
"RL2013D01E019"	"220255632534683648"	"Buying/Selling"
"RL2013D01E019"	"220279609206374400"	"Partnership Subaru-Puma"
"RL2013D01E019"	"220282312758276096"	"Subaru participation in races"
"RL2013D01E019"	"220293465391632385"	"Negative comments"
"RL2013D01E019"	"220321403671560192"	"Growth in sales"
"RL2013D01E019"	"220360230331101184"	"Products related with a certain social group"
"RL2013D01E019"	"220374503526641664"	"other topics"
"RL2013D01E019"	"220504661180944384"	"Tools/complements for cars"
"RL2013D01E019"	"220521992061853696"	"Tools/complements for cars"
"RL2013D01E019"	"220563259818917888"	"other topics"
"RL2013D01E019"	"220624089788858368"	"Adventure in a Subaru Sumo"
"RL2013D01E019"	"220633764739551232"	"Wish list"
"RL2013D01E019"	"220661138088665088"	"other topics"
"RL2013D01E019"	"220858400408477698"	"Forums about Subaru"
"RL2013D01E019"	"220922560664190976"	"Buying/Selling"
"RL2013D01E019"	"220957377598455808"	"Review of a product"
"RL2013D01E019"	"220964738585206784"	"Positive comments on a Subaru car"
"RL2013D01E019"	"221012448809975809"	"Comparison with a different brand"
"RL2013D01E019"	"221065972306546688"	"other topics"
"RL2013D01E019"	"221086956392681473"	"Guides/manuals"
"RL2013D01E019"	"221115301494923264"	"Subaru participation in races"
"RL2013D01E019"	"221120699572551680"	"Fast selling"
"RL2013D01E019"	"221126840025235456"	"Positive comments on a Subaru car"
"RL2013D01E019"	"221136486928621570"	"Love his/her car"
"RL2013D01E019"	"221163422753095680"	"Tools/complements for cars"
"RL2013D01E019"	"221250429407866880"	"Subaru participation in races"
"RL2013D01E019"	"221261182726709249"	"Advertisement"
"RL2013D01E019"	"221300475843190786"	"other topics"
"RL2013D01E019"	"221323817123979265"	"other topics"
"RL2013D01E019"	"221331530469998592"	"Subaru participation in races"
"RL2013D01E019"	"221502557401518082"	"Sales of complements"
"RL2013D01E019"	"221683059286753280"	"other topics"
"RL2013D01E019"	"221703691059732480"	"other topics"
"RL2013D01E019"	"221896469664374785"	"Subaru participation in races"
"RL2013D01E019"	"221944997740691456"	"Videos uploaded"
"RL2013D01E019"	"222047569445007360"	"Forums about Subaru"
"RL2013D01E019"	"222150879380389889"	"Sponsorship of sports event"
"RL2013D01E019"	"222183158727196672"	"Buying/Selling"
"RL2013D01E019"	"222198787676962816"	"Wish list"
"RL2013D01E019"	"222207741530341377"	"Pictures posted in social networks"
"RL2013D01E019"	"222307733737713664"	"Subaru Driving Academy"
"RL2013D01E019"	"222327681868496901"	"Pictures posted in social networks"
"RL2013D01E019"	"222329980359671808"	"Positive comments on a Subaru car"
"RL2013D01E019"	"222337219724185601"	"Stolen car"
"RL2013D01E019"	"222341145567559683"	"Videos uploaded"
"RL2013D01E019"	"222346877016883200"	"Stolen car"
"RL2013D01E019"	"222378213739991042"	"Advertisement"
"RL2013D01E019"	"222391867294228480"	"Stickers on the car"
"RL2013D01E019"	"222409588228620288"	"Comparison with a different brand"
"RL2013D01E019"	"222413305833209858"	"Products related with a certain social group"
"RL2013D01E019"	"222841140154609664"	"Fast selling"
"RL2013D01E019"	"222964112957767680"	"Subaru fest"
"RL2013D01E019"	"223082044207546370"	"other topics"
"RL2013D01E019"	"223095606640513025"	"Stickers on the car"
"RL2013D01E019"	"223119474197413888"	"Subaru offering incentives"
"RL2013D01E019"	"223207081849798656"	"Subaru offering incentives"
"RL2013D01E019"	"223358188802674689"	"Guides/manuals"
"RL2013D01E019"	"223449296111009793"	"Product offered as a prize"
"RL2013D01E019"	"223468285075787776"	"other topics"
"RL2013D01E019"	"223470994612953088"	"5 star crash test rating"
"RL2013D01E019"	"223498278556274688"	"Pictures posted in social networks"
"RL2013D01E019"	"223588737089683457"	"Special editions for Australia and Japan"
"RL2013D01E019"	"223610631385923586"	"other topics"
"RL2013D01E019"	"223646115180986369"	"Relationship with customers"
"RL2013D01E019"	"223702859919790080"	"other topics"
"RL2013D01E019"	"223707124025409536"	"other topics"
"RL2013D01E019"	"223759733734129664"	"Subaru participation in races"
"RL2013D01E019"	"223812457095905280"	"BRZ prices"
"RL2013D01E019"	"223837786510344193"	"Questions about a product"
"RL2013D01E019"	"223840525386649600"	"Review of a product"
"RL2013D01E019"	"223845357199699968"	"Review of a product"
"RL2013D01E019"	"223920535904595969"	"other topics"
"RL2013D01E019"	"223950114128011265"	"Buying/Selling"
"RL2013D01E019"	"223983052014108672"	"BRZ prices"
"RL2013D01E019"	"224071954494259200"	"Product offered as a prize"
"RL2013D01E019"	"224128036516270080"	"other topics"
"RL2013D01E019"	"224148601188794368"	"Smartphone application"
"RL2013D01E019"	"224245912891953152"	"Buying/Selling"
"RL2013D01E019"	"224257300762869760"	"Buying/Selling"
"RL2013D01E019"	"224257581806395392"	"Buying/Selling"
"RL2013D01E019"	"224494295711875072"	"other topics"
"RL2013D01E019"	"224524733805371394"	"Check-in in a place (dealers)"
"RL2013D01E019"	"224596737417936897"	"other topics"
"RL2013D01E019"	"224728535019945985"	"Fast selling"
"RL2013D01E019"	"224820721648545792"	"Subaru fest"
"RL2013D01E019"	"224863906202517506"	"Buying/Selling"
"RL2013D01E019"	"224895099627245569"	"Guides/manuals"
"RL2013D01E019"	"224953191601684480"	"Relationship with customers"
"RL2013D01E019"	"224963944538836995"	"Pictures posted in social networks"
"RL2013D01E019"	"224977668314112002"	"Videos uploaded"
"RL2013D01E019"	"224981464863866882"	"Fast selling"
"RL2013D01E019"	"224988640584024065"	"Growth in sales"
"RL2013D01E019"	"224993803789025280"	"Fast selling"
"RL2013D01E019"	"225151123726663680"	"other topics"
"RL2013D01E019"	"225159889834622976"	"Sales of complements"
"RL2013D01E019"	"225160703512817664"	"Sales of complements"
"RL2013D01E019"	"225171302514819074"	"Tools/complements for cars"
"RL2013D01E019"	"225193603666952193"	"Problems with a car"
"RL2013D01E019"	"225239237665099777"	"Guides/manuals"
"RL2013D01E019"	"225249962525597697"	"Fast selling"
"RL2013D01E019"	"225251617417609216"	"other topics"
"RL2013D01E019"	"225260976319107072"	"Comparison with a different brand"
"RL2013D01E019"	"225262717399863296"	"Advertisement"
"RL2013D01E019"	"225307025997963265"	"Buying/Selling"
"RL2013D01E019"	"225321433448988672"	"other topics"
"RL2013D01E019"	"225332558592876545"	"Subaru on The Isle of Man"
"RL2013D01E019"	"225333877894430720"	"Comparison with a different brand"
"RL2013D01E019"	"225334221898645506"	"Comparison with a different brand"
"RL2013D01E019"	"225526618809053184"	"other topics"
"RL2013D01E019"	"225547181824811008"	"Product offered as a prize"
"RL2013D01E019"	"225584961577693185"	"Save fuel versions"
"RL2013D01E019"	"225612828541857793"	"Buying/Selling"
"RL2013D01E019"	"225619447153561600"	"Review of a product"
"RL2013D01E019"	"225639848235646976"	"Tools/complements for cars"
"RL2013D01E019"	"225706785137381376"	"other topics"
"RL2013D01E019"	"225708488028979200"	"Comparison with a different brand"
"RL2013D01E019"	"225765450859028480"	"other topics"
"RL2013D01E019"	"225789664563453952"	"Subaru on The Isle of Man"
"RL2013D01E019"	"225789719118741504"	"other topics"
"RL2013D01E019"	"225996150170329088"	"Car dealership "
"RL2013D01E019"	"226038260982509571"	"Concern with the environment"
"RL2013D01E019"	"226046360191913984"	"other topics"
"RL2013D01E019"	"226049086481104896"	"Buying/Selling"
"RL2013D01E019"	"226104472248655873"	"Subaru participation in races"
"RL2013D01E019"	"226173795721949184"	"other topics"
"RL2013D01E019"	"226271562171551744"	"other topics"
"RL2013D01E019"	"226324723531907072"	"Subaru fest"
"RL2013D01E019"	"226345007454486529"	"Pictures posted in social networks"
"RL2013D01E019"	"226352917664387073"	"Wish list"
"RL2013D01E019"	"226361239167709184"	"Tools/complements for cars"
"RL2013D01E019"	"226393950557192192"	"other topics"
"RL2013D01E019"	"226409024860598273"	"Sponsorship of sports event"
"RL2013D01E019"	"226430441001984000"	"Review of a product"
"RL2013D01E019"	"226453639689027584"	"other topics"
"RL2013D01E019"	"226483582825291776"	"Positive comments on a Subaru car"
"RL2013D01E019"	"226601786696409088"	"Subaru participation in races"
"RL2013D01E019"	"226606245652619264"	"Buying/Selling"
"RL2013D01E019"	"226649127784685568"	"Comparison with a different brand"
"RL2013D01E019"	"226654949474459648"	"Sponsorship of sports event"
"RL2013D01E019"	"226881810754310144"	"Stolen car"
"RL2013D01E019"	"226881993126850560"	"Stolen car"
"RL2013D01E019"	"226882184286461952"	"Stolen car"
"RL2013D01E019"	"226882190972170241"	"Stolen car"
"RL2013D01E019"	"226892917510393856"	"Comparison with a different brand"
"RL2013D01E019"	"227114217390612480"	"Positive comments on a Subaru car"
"RL2013D01E019"	"227198132847513600"	"Buying/Selling"
"RL2013D01E019"	"227253900317708288"	"Subaru fest"
"RL2013D01E019"	"227359202501349377"	"Subaru BRZ Conquers Japan's Greatest Driving Roads"
"RL2013D01E019"	"227411757138857984"	"other topics"
"RL2013D01E019"	"227425366690631681"	"Positive features of a car"
"RL2013D01E019"	"227460079698448384"	"Buying/Selling"
"RL2013D01E019"	"227476556921053185"	"other topics"
"RL2013D01E019"	"227495303945789440"	"Stolen car"
"RL2013D01E019"	"227592800043155456"	"Review of a product"
"RL2013D01E019"	"227600832160477184"	"Product offered as a prize"
"RL2013D01E019"	"227607245251289088"	"Stickers on the car"
"RL2013D01E019"	"227716032909934592"	"Car dealership "
"RL2013D01E019"	"227946476347731968"	"other topics"
"RL2013D01E019"	"228051744993705985"	"Buying/Selling"
"RL2013D01E019"	"228063447118651392"	"Sales of complements"
"RL2013D01E019"	"228178844979429377"	"Stolen car"
"RL2013D01E019"	"228239972795301889"	"other topics"
"RL2013D01E019"	"228317596771024896"	"Review of a new product"
"RL2013D01E019"	"228457225126027264"	"Forums about Subaru"
"RL2013D01E019"	"228474493088194560"	"Review of a new product"
"RL2013D01E019"	"228480264458862592"	"Tuning"
"RL2013D01E019"	"228498752959299584"	"Fast selling"
"RL2013D01E019"	"228691695120814080"	"other topics"
"RL2013D01E019"	"228777403638505472"	"Product offered as a prize"
"RL2013D01E019"	"228779431597072384"	"Positive comments on a Subaru car"
"RL2013D01E019"	"228791477612986368"	"other topics"
"RL2013D01E019"	"228833135444500480"	"Cars related to lesbians"
"RL2013D01E019"	"228850713785139200"	"Wish list"
"RL2013D01E019"	"228853549113692160"	"other topics"
"RL2013D01E019"	"228857542091087872"	"Subaru toys"
"RL2013D01E019"	"228863963566329857"	"Buying/Selling"
"RL2013D01E019"	"228869411992375296"	"other topics"
"RL2013D01E019"	"228927721202388992"	"Comparison with a different brand"
"RL2013D01E019"	"228930768922095616"	"Comparison with a different brand"
"RL2013D01E019"	"228937040945876992"	"Tools/complements for cars"
"RL2013D01E019"	"228937598784139264"	"Comparison with a different brand"
"RL2013D01E019"	"229032788521787392"	"Wish list"
"RL2013D01E019"	"229110701887717376"	"Videos uploaded"
"RL2013D01E019"	"229131144921243648"	"Advertisement"
"RL2013D01E019"	"229171724845981696"	"Subaru fest"
"RL2013D01E019"	"229247574614360066"	"Products related with a certain social group"
"RL2013D01E019"	"229254889493114880"	"Love his/her car"
"RL2013D01E019"	"229264444121833472"	"Tools/complements for cars"
"RL2013D01E019"	"229316357018247168"	"Comparison with a different brand"
"RL2013D01E019"	"229330244358766592"	"other topics"
"RL2013D01E019"	"229373117624102912"	"Stolen car"
"RL2013D01E019"	"229394484310441984"	"other topics"
"RL2013D01E019"	"229452529270927360"	"Subaru participation in races"
"RL2013D01E019"	"229479096021819393"	"Buying/Selling"
"RL2013D01E019"	"229589866281836544"	"other topics"
"RL2013D01E019"	"229622869053816832"	"Stolen car"
"RL2013D01E019"	"229623218892316672"	"Stolen car"
"RL2013D01E019"	"229625984570253313"	"Stolen car"
"RL2013D01E019"	"229650999571263489"	"Pictures posted in social networks"
"RL2013D01E019"	"229680787518271488"	"other topics"
"RL2013D01E019"	"229713972822155264"	"other topics"
"RL2013D01E019"	"229751931285950466"	"ShoeBox Recycling Partners with Subaru"
"RL2013D01E019"	"229840317841563648"	"Tools/complements for cars"
"RL2013D01E019"	"229913067922796544"	"Prizes"
"RL2013D01E019"	"229921087557873664"	"20 years partnership with Mount Washington Observatory"
"RL2013D01E019"	"229943262855720960"	"Tools/complements for cars"
"RL2013D01E019"	"229944473105354752"	"Subaru participation in races"
"RL2013D01E019"	"229990157003157506"	"Prizes"
"RL2013D01E019"	"230068622222045185"	"other topics"
"RL2013D01E019"	"230087081341366272"	"other topics"
"RL2013D01E019"	"230133239652704256"	"Relationship with customers"
"RL2013D01E019"	"230253377123147776"	"Review of a product"
"RL2013D01E019"	"230275162321342464"	"Buying/Selling"
"RL2013D01E019"	"230305642324307968"	"Buying/Selling"
"RL2013D01E019"	"230326211191111681"	"Wish list"
"RL2013D01E019"	"230347430191841280"	"Car dealership "
"RL2013D01E019"	"230347488891129856"	"Pictures posted in social networks"
"RL2013D01E019"	"230390602171305984"	"Wish list"
"RL2013D01E019"	"230412022121115648"	"Positive comments on a Subaru car"
"RL2013D01E019"	"230437813240360960"	"other topics"
"RL2013D01E019"	"230500782347280384"	"Wish list"
"RL2013D01E019"	"230533019751034880"	"Subaru BRZ arrives in Oman"
"RL2013D01E019"	"230583657579028480"	"Subaru fest"
"RL2013D01E019"	"230695205085523969"	"Buying/Selling"
"RL2013D01E019"	"230735751447453696"	"Subaru fest"
"RL2013D01E019"	"230750751788523520"	"other topics"
"RL2013D01E019"	"230756219629993987"	"other topics"
"RL2013D01E019"	"230761886130511872"	"other topics"
"RL2013D01E019"	"230777361040302081"	"other topics"
"RL2013D01E019"	"230781851042717696"	"Review of a new product"
"RL2013D01E019"	"230803439108628480"	"Tools/complements for cars"
"RL2013D01E019"	"230824081254137856"	"other topics"
"RL2013D01E019"	"230863698682585088"	"Comparison with a different brand"
"RL2013D01E019"	"230925946339864576"	"Relationship with customers"
"RL2013D01E019"	"230926734852247552"	"Pictures posted in social networks"
"RL2013D01E019"	"231022323044589568"	"other topics"
"RL2013D01E019"	"231057344790921216"	"Questions about how to repair/change items in a car"
"RL2013D01E019"	"231098739077574657"	"Comparison with a different brand"
"RL2013D01E019"	"231153424408928256"	"other topics"
"RL2013D01E019"	"231180603494649856"	"Negative comments"
"RL2013D01E019"	"231221862867271680"	"Comparison with a different brand"
"RL2013D01E019"	"231308122944315392"	"Tools/complements for cars"
"RL2013D01E019"	"231363559060299778"	"other topics"
"RL2013D01E019"	"231400162730328065"	"Comparison with a different brand"
"RL2013D01E019"	"231488431874768896"	"other topics"
"RL2013D01E019"	"231506333143281664"	"Wish list"
"RL2013D01E019"	"231514600137424897"	"Pictures posted in social networks"
"RL2013D01E019"	"231642308301443072"	"Tools/complements for cars"
"RL2013D01E019"	"231689670394781696"	"other topics"
"RL2013D01E019"	"231713879888125953"	"Car accident"
"RL2013D01E019"	"231797535289782272"	"Review of a new product"
"RL2013D01E019"	"231879408129036288"	"Buying/Selling"
"RL2013D01E019"	"231889268216311808"	"other topics"
"RL2013D01E019"	"231899557527683072"	"other topics"
"RL2013D01E019"	"232076871767035904"	"Tools/complements for cars"
"RL2013D01E019"	"232153468134113281"	"Relationship with customers"
"RL2013D01E019"	"232197034369748992"	"Relationship with customers"
"RL2013D01E019"	"232248796271230977"	"Tools/complements for cars"
"RL2013D01E019"	"232457139942199297"	"other topics"
"RL2013D01E019"	"232470865181294592"	"Share the love event"
"RL2013D01E019"	"232501641486667776"	"Partnership Subaru-Puma"
"RL2013D01E019"	"232525213475155969"	"other topics"
"RL2013D01E019"	"232529105801859072"	"Tools/complements for cars"
"RL2013D01E019"	"232575163445702657"	"Product offers"
"RL2013D01E019"	"232583136809205760"	"Stickers on the car"
"RL2013D01E019"	"232603508556304385"	"Relationship with customers"
"RL2013D01E019"	"232611620323479552"	"Sponsorship of sports event"
"RL2013D01E019"	"232732929468542976"	"VMware Cloud tool"
"RL2013D01E019"	"232759163363655680"	"Advertisement"
